year,mileage,insurance,gearbox_type,gearbox_health,motor_status,body_status,chassis_status,brand,car_age,yearly_mileage,has_insurance,price
2019.0,130000,10,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,7.0,16250.0,1,1800000000.0
2022.0,94000,1,دنده‌ای,سالم و پلمپ,سالم,تمام‌رنگ,سالم و پلمپ,quick,4.0,18800.0,1,840000000.0
2016.0,25000,0,اتوماتیک,سالم و پلمپ,سالم,اوراقی,سالم و پلمپ,kia_cerato,10.0,2272.7272727272725,0,1750000000.0
2020.0,163000,1,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,quick,6.0,23285.714285714286,1,730000000.0
2025.0,13000,6,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,1.0,6500.0,1,1130000000.0
2021.0,67000,2,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_206,5.0,11166.666666666666,1,1300000.0
2020.0,110000,3,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,6.0,15714.285714285714,1,2900000000.0
2023.0,120,1,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,3.0,30.0,1,2100000000.0
2014.0,132000,5,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,12.0,10153.846153846154,1,2250000000.0
2007.0,343432,0,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,pride_131,19.0,17171.6,0,327000000.0
2020.0,136000,9,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,6.0,19428.571428571428,1,1310000000.0
2025.0,0,12,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,1.0,0.0,1,2290000000.0
2009.0,198000,2,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,hyundai_santafe-ix45,17.0,11000.0,1,3500000000.0
2015.0,154000,7,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,hyundai_santafe-ix45,11.0,12833.333333333334,1,5230000000.0
2023.0,27000,5,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,3.0,6750.0,1,3670000000.0
2025.0,80,0,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,1.0,40.0,0,1000.0
2023.0,0,0,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,3.0,0.0,0,2170000000.0
2023.0,38000,8,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,3.0,9500.0,1,2050000000.0
2014.0,240000,1,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,pride_131,12.0,18461.53846153846,1,530000000.0
2017.0,185000,0,اتوماتیک,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,kia_cerato,9.0,18500.0,0,3500000000.0
2007.0,60000,12,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,pride_131,19.0,3000.0,1,330000000.0
2020.0,50000,3,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,6.0,7142.857142857143,1,1910000000.0
2016.0,145000,8,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,hyundai_santafe-ix45,10.0,13181.818181818182,1,6500000000.0
2020.0,130000,12,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,quick,6.0,18571.428571428572,1,810000000.0
2016.0,36000,4,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,renault_tondar-90,10.0,3272.7272727272725,1,1700000000.0
2008.0,460,1,دنده‌ای,تعمیر شده,سالم,خط و خش جزیی,سالم و پلمپ,peugeot_206,18.0,24.210526315789473,1,720000000.0
2017.0,250000,8,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,9.0,25000.0,1,2700000000.0
2017.0,150000,6,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,9.0,15000.0,1,2500000000.0
2018.0,103000,8,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,8.0,11444.444444444445,1,2710000000.0
2018.0,100000,6,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,renault_tondar-90,8.0,11111.111111111111,1,1500000000.0
2023.0,51500,10,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,3.0,12875.0,1,1040000000.0
2020.0,104000,4,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_206,6.0,14857.142857142857,1,895000000.0
2022.0,55000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,4.0,11000.0,1,1950000000.0
2017.0,138000,0,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,pride_131,9.0,13800.0,0,700000000.0
2019.0,115000,6,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,7.0,14375.0,1,1640000000.0
2020.0,19000,9,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,6.0,2714.285714285714,1,3250000000.0
2009.0,174000,0,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,hyundai_santafe-ix45,17.0,9666.666666666666,0,4000000000.0
2017.0,110000,6,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,renault_tondar-90,9.0,11000.0,1,1610000000.0
2022.0,41000,8,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,dena,4.0,8200.0,1,1810000000.0
2021.0,119000,8,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,5.0,19833.333333333332,1,2100000000.0
2001.0,30000,10,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,ضربه‌خورده,pride_131,25.0,1153.8461538461538,1,175000000.0
2020.0,238000,1,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,dena,6.0,34000.0,1,1390000000.0
2023.0,45000,4,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,3.0,11250.0,1,2380000000.0
2011.0,240000,6,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,renault_tondar-90,15.0,15000.0,1,980000000.0
2010.0,60000,10,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,pride_131,16.0,3529.4117647058824,1,1000.0
2010.0,253000,12,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,16.0,14882.35294117647,1,3600000000.0
2005.0,360000,7,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,ضربه‌خورده,pride_131,21.0,16363.636363636364,1,270000000.0
2018.0,1500,8,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,8.0,166.66666666666666,1,5450000000.0
2022.0,34000,9,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,4.0,6800.0,1,1910000000.0
2024.0,128,5,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,2.0,42.666666666666664,1,1150000000.0
2015.0,69000,4,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,11.0,5750.0,1,2580000000.0
2018.0,23000,7,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,8.0,2555.5555555555557,1,4430000000.0
2017.0,120000,9,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,9.0,12000.0,1,2680000000.0
2005.0,399200,7,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,peugeot_pars,21.0,18145.454545454544,1,645000000.0
2013.0,255000,8,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_206,13.0,18214.285714285714,1,895000000.0
2018.0,80000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,hyundai_santafe-ix45,8.0,8888.888888888889,1,3580000000.0
2008.0,300000,12,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۴ ناحیه,سالم و پلمپ,peugeot_pars,18.0,15789.473684210527,1,820000000.0
2016.0,197000,8,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,kia_cerato,10.0,17909.090909090908,1,2500000000.0
2018.0,89000,10,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,8.0,9888.888888888889,1,1000.0
2016.0,114000,9,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,10.0,10363.636363636364,1,2600000000.0
2019.0,115000,10,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,dena,7.0,14375.0,1,1410000000.0
2010.0,400000,4,دنده‌ای,سالم و پلمپ,تعویض شده,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,peugeot_pars,16.0,23529.41176470588,1,880000000.0
2020.0,126000,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,6.0,18000.0,1,855000000.0
2018.0,140000,6,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,kia_cerato,8.0,15555.555555555555,1,3520000000.0
2024.0,59000,1,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,2.0,19666.666666666668,1,1650000000.0
2015.0,154000,10,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,11.0,12833.333333333334,1,4500000000.0
2017.0,110000,11,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,9.0,11000.0,1,1510000000.0
2018.0,170000,8,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,8.0,18888.88888888889,1,1680000000.0
2018.0,160000,11,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,8.0,17777.777777777777,1,2750000000.0
2017.0,140000,0,اتوماتیک,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,mvm_x22,9.0,14000.0,0,1780000.0
2017.0,195000,3,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,pride_131,9.0,19500.0,1,665000000.0
2015.0,215000,6,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,dena,11.0,17916.666666666668,1,1100000000.0
2009.0,300000,9,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,hyundai_santafe-ix45,17.0,16666.666666666668,1,3850000000.0
2020.0,90000,7,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,6.0,12857.142857142857,1,3150000000.0
2018.0,140000,6,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۳ ناحیه,سالم و پلمپ,jac_s5,8.0,15555.555555555555,1,2250000000.0
2017.0,134000,4,اتوماتیک,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,kia_cerato,9.0,13400.0,1,3450000000.0
2017.0,100000,5,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,kia_cerato,9.0,10000.0,1,3250000000.0
2017.0,71000,6,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,renault_tondar-90,9.0,7100.0,1,2000.0
2017.0,152000,11,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,9.0,15200.0,1,2600000000.0
2012.0,250000,6,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,peugeot_pars,14.0,16666.666666666668,1,780000000.0
2018.0,190000,3,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,pride_131,8.0,21111.11111111111,1,500000000.0
2019.0,95000,0,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,7.0,11875.0,0,4400000000.0
2018.0,270000,10,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,8.0,30000.0,1,4380000000.0
2023.0,30000,0,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,3.0,7500.0,0,1910000000.0
2022.0,35000,11,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,4.0,7000.0,1,2150000000.0
2022.0,69000,9,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,4.0,13800.0,1,1950000000.0
2023.0,52000,7,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,3.0,13000.0,1,1949000000.0
2017.0,106265,10,اتوماتیک,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,kia_cerato,9.0,10626.5,1,3800000000.0
2015.0,190000,0,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,11.0,15833.333333333334,0,2496000000.0
2022.0,78000,6,اتوماتیک,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,mvm_x22,4.0,15600.0,1,2000000000.0
2008.0,190000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,hyundai_santafe-ix45,18.0,10000.0,1,3400000000.0
2012.0,295000,11,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,kia_cerato,14.0,19666.666666666668,1,3550000000.0
2018.0,70000,11,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,8.0,7777.777777777777,1,1850000000.0
2013.0,90000,0,اتوماتیک,سالم و پلمپ,سالم,تصادفی,سالم و پلمپ,renault_tondar-90,13.0,6428.571428571428,0,700000000.0
2024.0,40000,9,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,2.0,13333.333333333334,1,1060000000.0
2020.0,130000,8,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,mvm_x22,6.0,18571.428571428572,1,16500000.0
2010.0,300000,1,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,kia_cerato,16.0,17647.058823529413,1,3400000000.0
2004.0,198000,8,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,peugeot_206,22.0,8608.695652173914,1,538000000.0
2010.0,350000,4,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,renault_tondar-90,16.0,20588.235294117647,1,950000000.0
2020.0,68000,2,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,6.0,9714.285714285714,1,1679000000.0
2021.0,140000,12,دنده‌ای,سالم و پلمپ,سالم,صافکاری بی‌رنگ,سالم و پلمپ,quick,5.0,23333.333333333332,1,885000000.0
2017.0,120000,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,renault_tondar-90,9.0,12000.0,1,1690000000.0
2016.0,245000,10,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,renault_tondar-90,10.0,22272.727272727272,1,1450000000.0
2006.0,380000,0,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,peugeot_206,20.0,18095.238095238095,0,630000000.0
2007.0,500000,3,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,ضربه‌خورده,peugeot_pars,19.0,25000.0,1,630000000.0
2020.0,138000,12,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,jac_s5,6.0,19714.285714285714,1,3100000000.0
2023.0,60000,7,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,3.0,15000.0,1,2470000000.0
2016.0,200000,8,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,10.0,18181.81818181818,1,2440000000.0
2022.0,100000,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,4.0,20000.0,1,1785000000.0
2016.0,44000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,10.0,4000.0,1,3550000000.0
2025.0,100000,9,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,1.0,50000.0,1,1000000.0
2023.0,50000,10,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,3.0,12500.0,1,2180000000.0
2015.0,187000,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,renault_tondar-90,11.0,15583.333333333334,1,1450000000.0
2018.0,122000,10,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,8.0,13555.555555555555,1,1600000000.0
2023.0,0,0,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,3.0,0.0,0,2200000000.0
2015.0,143000,0,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,hyundai_santafe-ix45,11.0,11916.666666666666,0,2900000000.0
2006.0,280000,6,دنده‌ای,تعمیر شده,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,peugeot_206,20.0,13333.333333333334,1,495000000.0
2020.0,1200,0,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,6.0,171.42857142857142,0,3600000000.0
2014.0,98000,0,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,hyundai_santafe-ix45,12.0,7538.461538461538,0,4900000000.0
2013.0,98000,9,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,hyundai_santafe-ix45,13.0,7000.0,1,4000000000.0
2017.0,160000,9,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,pride_131,9.0,16000.0,1,710000000.0
2021.0,75000,10,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,5.0,12500.0,1,2040000000.0
2017.0,121000,6,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,kia_cerato,9.0,12100.0,1,3200000000.0
2024.0,0,3,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,2.0,0.0,1,200000000.0
2014.0,280000,3,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,hyundai_santafe-ix45,12.0,21538.46153846154,1,5700000000.0
2024.0,31000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,2.0,10333.333333333334,1,2310000000.0
2023.0,29500,1,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,ضربه‌خورده,quick,3.0,7375.0,1,870000000.0
